index,url,title,,
569,https://www.edx.org/course/piano-preludes-bach-chopin-debussy-juilliardx-jx002x,Piano Preludes: Bach, Chopin, and Debussy
570,https://www.edx.org/course/design-thinking-for-leading-and-learning,Design Thinking for Leading and Learning,,
571,https://www.edx.org/course/excel-fundamentos-y-herramientas-upvalenciax-xls101x,Excel: fundamentos y herramientas,,
572,https://www.edx.org/course/drawing-nature-science-culture-natural-newcastlex-nhi101x-1,Drawing Nature, Science and Culture: Natural History Illustration 101,
576,https://www.edx.org/course/programmeren-voor-leerkrachten-met-delftx-scratchtx,Programmeren voor leerkrachten met Scratch,,
577,https://www.edx.org/course/intellectual-property-rights-a-management-perspective,Intellectual Property Rights: A Management Perspective,,
579,https://www.edx.org/course/resilient-future-science-technology-epflx-tech4drr-0,A Resilient Future: Science and Technology for Disaster Risk Reduction,,
580,https://www.edx.org/course/probability-basic-concepts-discrete-random-variables,Probability: Basic Concepts & Discrete Random Variables,,
581,https://www.edx.org/course/micro-nanofabrication-mems-epflx-memsx-0,Micro and Nanofabrication (MEMS),,
582,https://www.edx.org/course/algorithms,Algorithms,,
583,https://www.edx.org/course/how-virtual-reality-vr-works-uc-san-diegox-cse165x-0,How Virtual Reality (VR) Works,,
584,https://www.edx.org/course/design-practice-business-delftx-dpb001x-2,Design Practice in Business,,
585,https://www.edx.org/course/information-communication-technology-ict-gtx-ict100x-0,Information and Communication Technology (ICT) Accessibility,,
586,https://www.edx.org/course/comprendre-la-respiration,Comprendre la respiration,,
587,https://www.edx.org/course/introduction-to-inclusive-talent-acquisition,Introduction to Inclusive Talent Acquisition,,
588,https://www.edx.org/course/mastering-quantum-mechanics-part-2-mitx-8-05-2x-0,Mastering Quantum Mechanics Part 2: Quantum Dynamics,,
589,https://www.edx.org/course/astrophysics-cosmology-anux-anu-astro4x-0,Astrophysics: Cosmology,,
590,https://www.edx.org/course/differential-equations-linear-algebra-and-nxn-systems-of-differential-equations,Differential Equations: Linear Algebra and NxN Systems of Differential Equations,,
591,https://www.edx.org/course/business-model-testing-delftx-bmi-3x-0,Business Model Testing,,
592,https://www.edx.org/course/stochastic-processes-data-analysis-kyotoux-009x-0,Stochastic Processes: Data Analysis and Computer Simulation,,
593,https://www.edx.org/course/plasma-physics-applications-epflx-plasmaapplicationx-0,Plasma Physics: Applications,,
594,https://www.edx.org/course/a-system-view-of-communications-from-signals-to-packets-part-3,A System View of Communications: From Signals to Packets (Part 3),,
595,https://www.edx.org/course/electricity-and-magnetism-magnetic-fields-and-forces,Electricity and Magnetism: Magnetic Fields and Forces,,
596,https://www.edx.org/course/data-for-effective-policy-making,Data for Effective Policy Making,,
599,https://www.edx.org/course/responsible-innovation-ethics-safety-delftx-ri101x-0,Responsible Innovation: Ethics, Safety and Technology,
600,https://www.edx.org/course/rethink-city-new-approaches-global-local-delftx-rtc1-0,Rethink the City: New Approaches to Global and Local Urban Challenges,,
601,https://www.edx.org/course/data-analysis-building-own-business-delftx-ex103x-0,Data Analysis: Building Your Own Business Dashboard,,
602,https://www.edx.org/course/business-model-metrics-and-advanced-tools,Business Model Metrics and Advanced Tools,,
604,https://www.edx.org/course/introduction-italian-opera-dartmouthx-dart-mus-01x-0,Introduction to Italian Opera,,
605,https://www.edx.org/course/electronique-ii,Electronique II,,
607,https://www.edx.org/course/introduction-data-structures-adelaidex-data101x,Introduction to Data Structures,,
608,https://www.edx.org/course/computing-art-magic-science-part-ii-ethx-cams-ii-x,Computing: Art, Magic, Science - Part II
610,https://www.edx.org/course/optimization-methods-business-analytics-mitx-15-053x,Optimization Methods for Business Analytics,,
611,https://www.edx.org/course/introduction-to-the-quran-the-scripture-of-islam,Introduction to the Quran: The Scripture of Islam,,
613,https://www.edx.org/course/managing-addiction-framework-successful-adelaidex-addictionx-0,Managing Addiction: A Framework for Successful Treatment,,
614,https://www.edx.org/course/foundations-computer-science-teachers-utaustinx-ut-wtcs-15-01x-0,Foundations of Computer Science for Teachers,,
615,https://www.edx.org/course/4g-network-essentials-imtx-net02x-0,4G Network Essentials,,
616,https://www.edx.org/course/introduction-algebra-schoolyourself-algebrax-1,Introduction to Algebra,,
617,https://www.edx.org/course/introduction-to-programming-using-python,Introduction to Programming Using Python,,
618,https://www.edx.org/course/teaching-technology-inquiry-open-course-university-torontox-inq101x-0,Teaching With Technology and Inquiry: An Open Course For Teachers,,
619,https://www.edx.org/course/mastering-quantum-mechanics-part-1-wave-mitx-8-05-1x-0,Mastering Quantum Mechanics Part 1: Wave Mechanics,,
621,https://www.edx.org/course/managing-value-customer-relationships-wharton-customervaluex-5,Managing the Value of Customer Relationships,,
623,https://www.edx.org/course/railway-engineering-an-integral-approach,Railway Engineering: An Integral Approach,,
628,https://www.edx.org/course/business-model-implementation-delftx-bmi-4x-0,Business Model Implementation,,
629,https://www.edx.org/course/urban-sewage-treatment-delftx-ctb3365stx-1,Urban Sewage Treatment,,
630,https://www.edx.org/course/entrepreneurial-opportunities-adelaidex-entrep101x-0,Entrepreneurial Opportunities,,
631,https://www.edx.org/course/macroeconomic-diagnostics-imfx-mdsx,Macroeconomic Diagnostics,,
632,https://www.edx.org/course/creative-problem-solving-and-decision-making,Creative Problem Solving and Decision Making,,
634,https://www.edx.org/course/pintura-europea-leonardo-rembrandt-goya-uc3mx-ceh-1-esx-0,Pintura europea: Leonardo, Rembrandt, Goya
635,https://www.edx.org/course/language-revival-securing-future-adelaidex-lang101x-1,Language Revival: Securing the Future of Endangered Languages,,
636,https://www.edx.org/course/book-scrolls-age-book-harvardx-hum1-2x,The Book: Scrolls in the Age of the Book,,
637,https://www.edx.org/course/circular-economy-an-introduction,Circular Economy: An Introduction,,
639,https://www.edx.org/course/introduction-simulation-education-utennesseex-iseh2016x-0,Introduction to Simulation Education in Healthcare,,
641,https://www.edx.org/course/introduction-online-blended-teaching-pennx-volt101x,Introduction to Online and Blended Teaching,,
642,https://www.edx.org/course/jazz-music-stories-players-hamiltonx-music160x-0,Jazz: The Music, The Stories, The Players
643,https://www.edx.org/course/drinking-water-treatment-delftx-ctb3365dwx-2,Drinking Water Treatment,,
644,https://www.edx.org/course/financial-accounting-and-analysis,Financial Accounting and Analysis,,
646,https://www.edx.org/course/caer-o-no-caer-el-secreto-de-las-uc3mx-mmc-1x-0,Caer o No caer. El Secreto de las Estructuras.,,
647,https://www.edx.org/course/mechanical-behavior-materials-part-3-mitx-3-032-3x-1,Mechanical Behavior of Materials, Part 3: Time Dependent Behavior and Failure,
648,https://www.edx.org/course/basics-transport-phenomena-delftx-tp101x-2,The Basics of Transport Phenomena,,
649,https://www.edx.org/course/next-generation-infrastructure-delftx-ngix-1,The Next Generation of Infrastructure,,
653,https://www.edx.org/course/tsunamis-storm-surges-introduction-wasedax-cosdis101x-0,Tsunamis and Storm Surges: Introduction to Coastal Disasters,,
654,https://www.edx.org/course/fundamentals-microeconomics-fundamentos-uc3mx-eco-1x-0,Fundamentals of Microeconomics,,
656,https://www.edx.org/course/smart-cities-ethx-ethx-fc-03x-1,Smart Cities,,
658,https://www.edx.org/course/hospitality-tourism-china-global-hkpolyux-shtm001x,Hospitality and Tourism in China: A Global Perspective,,
659,https://www.edx.org/course/incarcerations-witnesses-american-prison-hamiltonx-eng142x,Incarceration's Witnesses: American Prison Writing,,
660,https://www.edx.org/course/customer-relationship-management-iimbx-mk210x,Customer Relationship Management,,
661,https://www.edx.org/course/flashdiet-aprende-comer-sano-upvalenciax-fdiet101x,FlashDiet: Aprende a comer sano,,
662,https://www.edx.org/course/understanding-venture-capitalists-how-rwthx-vc101x-0,Understanding Venture Capitalists: How to Get Money for Your Start Up,,
666,https://www.edx.org/course/electrotechnique-i-epflx-ee-100bx-1,Electrotechnique I,,
667,https://www.edx.org/course/leadership-engineers-delftx-lfe101x-2,Leadership for Engineers,,
668,https://www.edx.org/course/respiration-in-the-human-body,Respiration in the Human Body,,
669,https://www.edx.org/course/international-business-environment-iimbx-im110x-1,International Business Environment and Global Strategy,,
670,https://www.edx.org/course/fundamentals-communication-acoustics-rwthx-tumx-ca101-1x,Fundamentals of Communication Acoustics,,
671,https://www.edx.org/course/science-religion-ubcx-religionx-0,The Science of Religion,,
672,https://www.edx.org/course/sonido-espacial-y-3d-upvalenciax-s3d201x-0,Sonido Espacial y 3D,,
673,https://www.edx.org/course/ethics-eating-cornellx-phil1440x,The Ethics of Eating,,
674,https://www.edx.org/course/critical-thinking-problem-solving-ritx-skills103x-0,Critical Thinking & Problem-Solving,,
675,https://www.edx.org/course/digitizing-higher-education-utarlingtonx-link-dhex,Digitizing Higher Education,,
676,https://www.edx.org/course/history-violence-middle-ages-modern-newcastlex-hov101x,A History of Violence: From the Middle Ages to Modern Times,,
678,https://www.edx.org/course/approaching-iatrology,Gateway to Medicine: An Introduction to the Field of Medicine,,
680,https://www.edx.org/course/managing-building-adaptation-sustainable-delftx-mba10x,Managing Building Adaptation: A Sustainable Approach,,
681,https://www.edx.org/course/introduction-computational-thinking-data-mitx-6-00-2x-6,Introduction to Computational Thinking and Data Science,,
684,https://www.edx.org/course/robot-mechanics-control-part-i-snux-snu446-345-1x,Robot Mechanics and Control, Part I,
685,https://www.edx.org/course/proteins-biologys-workforce,Proteins: Biology's Workforce,,
686,https://www.edx.org/course/mechanics-momentum-energy-mitx-8-01-2x-0,Mechanics: Momentum and Energy,,
687,https://www.edx.org/course/precalculus-asux-mat170x,Precalculus,,
688,https://www.edx.org/course/foundations-data-analysis-part-1-utaustinx-ut-7-11x-0,Foundations of Data Analysis - Part 1: Statistics Using R,,
689,https://www.edx.org/course/inspiring-and-motivating-arts-and-culture-teams,Inspiring and Motivating Arts and Culture Teams,,
690,https://www.edx.org/course/ap-computer-science-java-programming-purduex-cs180-1x-0,AP Computer Science A: Java Programming,,
691,https://www.edx.org/course/nutrition-health-human-microbiome-wageningenx-nutr104x,Nutrition and Health: Human Microbiome,,
692,https://www.edx.org/course/chasing-dream-how-end-procrastination-mephix-mephi012x,Chasing your Dream: How to End Procrastination and Get a Job You Love,,
693,https://www.edx.org/course/power-responsibility-doing-philosophy-smithsonianx-phil1-1x,Power and Responsibility: Doing Philosophy with Superheroes,,
694,https://www.edx.org/course/terrorism-counterterrorism-introduction-georgetownx-guix-501-04x-0,Terrorism and Counterterrorism: An Introduction,,
695,https://www.edx.org/course/chemistry-life-kyotoux-001x-2,The Chemistry of Life,,
696,https://www.edx.org/course/quantum-information-science-i-part-2-mitx-8-370-2x,Quantum Information Science I, Part 2,
698,https://www.edx.org/course/programming-scratch-harveymuddx-cs002x-1,Programming in Scratch,,
